event,op,regret,acc,eps_converted,delta_total,eps_remaining
2836,insert,49.140458625856205,0.006012688875694394,0.0,1e-05,1.0
2837,insert,49.14176791970354,0.05117213787474162,0.0,1e-05,1.0
2838,insert,49.16564141548227,0.21851084997652626,0.0,1e-05,1.0
2839,insert,49.165679353691246,0.00871070708701227,0.0,1e-05,1.0
2840,insert,49.16701027109305,0.0515929724246153,0.0,1e-05,1.0
2841,insert,49.16724775806941,0.02179389714384472,0.0,1e-05,1.0
2842,insert,49.168968305136126,0.05866083986298354,0.0,1e-05,1.0
2843,insert,49.168974679122485,0.0035704303272616755,0.0,1e-05,1.0
2844,insert,49.17709898456364,0.12747003915556343,0.0,1e-05,1.0
2845,insert,49.177843978614895,0.03860036402028921,0.0,1e-05,1.0
2846,insert,49.1799852479091,0.06544110778721857,0.0,1e-05,1.0
2847,insert,49.18043722660734,0.03006588426236334,0.0,1e-05,1.0
2848,insert,49.19107678910856,0.14587366109904476,0.0,1e-05,1.0
2849,insert,49.196903334271234,0.1079494804311606,0.0,1e-05,1.0
2850,insert,49.19957599646923,0.07311172543440048,0.0,1e-05,1.0
2851,insert,49.20057812590584,0.04476894987848734,0.0,1e-05,1.0
2852,insert,49.25781201295262,0.3383308648254766,0.0,1e-05,1.0
2853,insert,49.26270470184006,0.09892106840743509,0.0,1e-05,1.0
2854,insert,49.26503349489199,0.06824650982911296,0.0,1e-05,1.0
2855,insert,49.317053169690574,0.3225513131226876,0.0,1e-05,1.0
2856,insert,49.323315102751636,0.11191008052055595,0.0,1e-05,1.0
2857,insert,49.32355146572787,0.02174226189853634,0.0,1e-05,1.0
2858,insert,49.325116410520145,0.055945416117503255,0.0,1e-05,1.0
2859,insert,49.330321097294885,0.10202633752849533,0.0,1e-05,1.0
2860,insert,49.33469590555352,0.09353938484546731,0.0,1e-05,1.0
2861,insert,49.34228099685948,0.12316729522043701,0.0,1e-05,1.0
2862,insert,49.43935191250099,0.4406152871644613,0.0,1e-05,1.0
2863,insert,49.490867992405406,0.32098622993648807,0.0,1e-05,1.0
2864,insert,49.491925696432574,0.04599356535794241,0.0,1e-05,1.0
2865,insert,49.495614398246765,0.085891813512041,0.0,1e-05,1.0
2866,insert,49.49749056938703,0.06125636522469069,0.0,1e-05,1.0
2867,insert,49.52573304501729,0.23766562911056344,0.0,1e-05,1.0
2868,insert,49.525733166596915,0.0004931118049604777,0.0,1e-05,1.0
2869,insert,49.54241087932068,0.18263467756020635,0.0,1e-05,1.0
2870,insert,49.59887538948096,0.3360491337893392,0.0,1e-05,1.0
2871,insert,49.59889961390049,0.0069605200288376246,0.0,1e-05,1.0
2872,insert,49.604382564606276,0.10471820000156518,0.0,1e-05,1.0
2873,insert,49.606617314551464,0.06685431841230205,0.0,1e-05,1.0
2874,insert,49.60663667657986,0.006222865641251296,0.0,1e-05,1.0
2875,insert,49.663553870887824,0.33739352189383065,0.0,1e-05,1.0
2876,insert,49.66608839334165,0.07119722542107176,0.0,1e-05,1.0
2877,insert,49.69539320315926,0.24209423709626532,0.0,1e-05,1.0
2878,insert,49.69544410926209,0.010090203449728552,0.0,1e-05,1.0
2879,insert,49.70215128762482,0.11582036403613394,0.0,1e-05,1.0
2880,insert,49.71022717951815,0.12708966829231017,0.0,1e-05,1.0
2881,insert,49.747541306135545,0.27318172199982993,0.0,1e-05,1.0
2882,insert,49.7501761328206,0.07259237818192232,0.0,1e-05,1.0
2883,insert,49.76557372040629,0.17548554120318627,0.0,1e-05,1.0
2884,insert,49.80535682702098,0.2820748362214891,0.0,1e-05,1.0
2885,insert,49.811275646413584,0.10880091353115873,0.0,1e-05,1.0
2886,insert,49.81236197510372,0.04661177297923125,0.0,1e-05,1.0
2887,insert,49.81272487986404,0.026940852262891113,0.0,1e-05,1.0
2888,insert,49.875541455215625,0.3544476699079294,0.0,1e-05,1.0
2889,insert,49.875550018781915,0.004138493999826132,0.0,1e-05,1.0
2890,insert,49.875552602978416,0.0022734099932670837,0.0,1e-05,1.0
2891,insert,49.87724582386408,0.05819314196128911,0.0,1e-05,1.0
2892,insert,49.89256208315514,0.17502148034492704,0.0,1e-05,1.0
2893,insert,49.90152743645477,0.13390558837949307,0.0,1e-05,1.0
2894,insert,49.9226195181718,0.20538783662637572,0.0,1e-05,1.0
2895,insert,49.95634215722343,0.2597022874432646,0.0,1e-05,1.0
2896,insert,49.96455572110856,0.12816835713331365,0.0,1e-05,1.0
2897,insert,49.97126620995936,0.11584894346347419,0.0,1e-05,1.0
2898,insert,49.971365509408884,0.014092512162271476,0.0,1e-05,1.0
2899,insert,49.97145239186539,0.013181991997100795,0.0,1e-05,1.0
2900,insert,50.018034642148685,0.3052286037817957,0.0,1e-05,1.0
2901,insert,50.033153318094286,0.17388890675143398,0.0,1e-05,1.0
2902,insert,50.09607627656208,0.3547476806627241,0.0,1e-05,1.0
2903,insert,50.10085642804913,0.0977768018197569,0.0,1e-05,1.0
2904,insert,50.100970873976756,0.015129172325488494,0.0,1e-05,1.0
2905,insert,50.11063342213567,0.13901473417527654,0.0,1e-05,1.0
2906,insert,50.11890504473055,0.12862054730782835,0.0,1e-05,1.0
2907,insert,50.13040065135842,0.15162853707576351,0.0,1e-05,1.0
2908,insert,50.130605623104564,0.02024706132469367,0.0,1e-05,1.0
2909,insert,50.14911916118901,0.19242420889506473,0.0,1e-05,1.0
2910,insert,50.16165094432423,0.15831476959031754,0.0,1e-05,1.0
2911,insert,50.23830463690208,0.3915448699136581,0.0,1e-05,1.0
2912,insert,50.24629014845586,0.12637651327507338,0.0,1e-05,1.0
2913,insert,50.24913349284085,0.07541013705046051,0.0,1e-05,1.0
2914,insert,50.257811506109014,0.13174227315609333,0.0,1e-05,1.0
2915,insert,50.25841281428866,0.034678759483188326,0.0,1e-05,1.0
2916,insert,50.26170464299622,0.08113974004840574,0.0,1e-05,1.0
2917,insert,50.2661594334874,0.09439057676676921,0.0,1e-05,1.0
2918,insert,50.279277824838175,0.16197772285579193,0.0,1e-05,1.0
2919,insert,50.279333683772,0.010569667338960365,0.0,1e-05,1.0
2920,insert,50.28357295006954,0.09207894762149049,0.0,1e-05,1.0
2921,insert,50.28386160838723,0.024027414246531542,0.0,1e-05,1.0
2922,insert,50.29157799311239,0.12422869817530091,0.0,1e-05,1.0
2923,insert,50.29623179345039,0.09647590723076238,0.0,1e-05,1.0
2924,insert,50.31526218792457,0.19509174495185633,0.0,1e-05,1.0
2925,insert,50.315470685547794,0.0204204614652852,0.0,1e-05,1.0
2926,insert,50.32375704087317,0.12873504049305673,0.0,1e-05,1.0
2927,insert,50.337369556593906,0.16500009527715687,0.0,1e-05,1.0
2928,insert,50.37179208956118,0.2623834330413306,0.0,1e-05,1.0
2929,insert,50.491567440947854,0.48943917167850204,0.0,1e-05,1.0
2930,insert,50.49630306121855,0.09732029871194747,0.0,1e-05,1.0
2931,insert,50.49663823485701,0.025891065581159722,0.0,1e-05,1.0
2932,insert,50.496771717172564,0.01633905233197519,0.0,1e-05,1.0
2933,insert,50.50313469985871,0.11280942058309318,0.0,1e-05,1.0
2934,insert,50.50313549494084,0.0012610171505951229,0.0,1e-05,1.0
2935,insert,50.51828446093577,0.17406301154999837,0.0,1e-05,1.0
2936,insert,50.51952419272116,0.0497942122217534,0.0,1e-05,1.0
2937,insert,50.52449739986123,0.09973171150714188,0.0,1e-05,1.0
2938,insert,50.52491451321279,0.028882982933087664,0.0,1e-05,1.0
2939,insert,50.53194059743787,0.11854184261327072,0.0,1e-05,1.0
2940,insert,50.53230893655324,0.02714181701266627,0.0,1e-05,1.0
2941,insert,50.532432737938535,0.0157353986471378,0.0,1e-05,1.0
2942,insert,50.5654410808566,0.2569371242855496,0.0,1e-05,1.0
2943,insert,50.60389411711007,0.2773194412711594,0.0,1e-05,1.0
2944,insert,50.623525288454914,0.1981472752517357,0.0,1e-05,1.0
2945,insert,50.6245549385961,0.0453795139063331,0.0,1e-05,1.0
2946,insert,50.807188453520006,0.6043732537495465,0.0,1e-05,1.0
2947,insert,50.837153537946826,0.244806390549007,0.0,1e-05,1.0
2948,insert,50.837760279908906,0.034835096155531375,0.0,1e-05,1.0
2949,insert,50.83801492358636,0.022567395837922,0.0,1e-05,1.0
2950,insert,50.83815940602205,0.016998966774251834,0.0,1e-05,1.0
2951,insert,50.85245847853753,0.16910986083299262,0.0,1e-05,1.0
2952,insert,50.891175325431284,0.27826910318523934,0.0,1e-05,1.0
2953,insert,50.89244720059337,0.050435605718283094,0.0,1e-05,1.0
2954,insert,50.94839935324762,0.334521008770027,0.0,1e-05,1.0
2955,insert,50.97642725150181,0.2367610536139324,0.0,1e-05,1.0
2956,insert,50.97830990374657,0.06136207696554408,0.0,1e-05,1.0
2957,insert,50.98204133748128,0.0863878895992507,0.0,1e-05,1.0
2958,insert,50.98230146220546,0.02280897736351939,0.0,1e-05,1.0
2959,insert,51.0236598889385,0.28760537802008024,0.0,1e-05,1.0
2960,insert,51.07215342284917,0.31142746799431587,0.0,1e-05,1.0
2961,insert,51.113495127746724,0.2875472305467577,0.0,1e-05,1.0
2962,insert,51.16853954024838,0.3317963607445371,0.0,1e-05,1.0
2963,insert,51.16967962356905,0.04775109047285575,0.0,1e-05,1.0
2964,insert,51.171200278606904,0.05514807408878841,0.0,1e-05,1.0
2965,insert,51.17928036285639,0.12712265140002077,0.0,1e-05,1.0
2966,insert,51.179682573683635,0.028362328086561917,0.0,1e-05,1.0
2967,insert,51.234628154084334,0.3314983571624466,0.0,1e-05,1.0
2968,insert,51.250855537526796,0.1801520660023722,0.0,1e-05,1.0
2969,insert,51.25334050034785,0.07049769955188534,0.0,1e-05,1.0
2970,insert,51.25352739086096,0.019333417344324033,0.0,1e-05,1.0
2971,insert,51.25674450996876,0.08021370341531875,0.0,1e-05,1.0
2972,insert,51.256750898206505,0.003574419602276613,0.0,1e-05,1.0
2973,insert,51.259479162548764,0.07386831989776876,0.0,1e-05,1.0
2974,insert,51.260834709069165,0.05206815764741446,0.0,1e-05,1.0
2975,insert,51.2684781241164,0.12363992111962574,0.0,1e-05,1.0
2976,insert,51.31304387042747,0.29854897859838886,0.0,1e-05,1.0
2977,insert,51.361996927396724,0.31289952690681044,0.0,1e-05,1.0
2978,insert,51.36512816305417,0.07913577771717684,0.0,1e-05,1.0
2979,insert,51.36921489899982,0.09040725574471331,0.0,1e-05,1.0
2980,insert,51.37248342215487,0.08085200251135483,0.0,1e-05,1.0
2981,insert,51.399470468201514,0.23232324914500202,0.0,1e-05,1.0
2982,insert,51.402178040691574,0.07358766866888544,0.0,1e-05,1.0
2983,insert,51.40421464244145,0.06382165384688054,0.0,1e-05,1.0
2984,insert,51.44354842661204,0.28047739363658275,0.0,1e-05,1.0
2985,insert,51.50933490293423,0.36272986180403066,0.0,1e-05,1.0
2986,insert,51.51240167258163,0.07831691576412103,0.0,1e-05,1.0
2987,insert,51.539371207931524,0.23224786479059212,0.0,1e-05,1.0
2988,insert,51.544645654316795,0.10270780287076864,0.0,1e-05,1.0
2989,insert,51.61096454265769,0.36419469611978883,0.0,1e-05,1.0
2990,insert,51.6834122446722,0.3806512892780103,0.0,1e-05,1.0
2991,insert,51.701127129221575,0.18822797108494882,0.0,1e-05,1.0
2992,insert,51.70657708128595,0.10440260594805739,0.0,1e-05,1.0
2993,insert,51.71404820283366,0.12223846814903405,0.0,1e-05,1.0
2994,insert,51.717222405262746,0.07967687781391852,0.0,1e-05,1.0
2995,insert,51.717891869805506,0.03659137993452921,0.0,1e-05,1.0
2996,insert,51.723241131662284,0.10343366818190347,0.0,1e-05,1.0
2997,insert,51.72380958717785,0.03371811132200975,0.0,1e-05,1.0
2998,insert,51.72401331421974,0.02018549191349628,0.0,1e-05,1.0
2999,insert,51.774644173497464,0.318216464934558,0.0,1e-05,1.0
3000,insert,51.7771629149541,0.07097522746186602,0.0,1e-05,1.0
3001,insert,51.78449353898435,0.12108364076335043,0.0,1e-05,1.0
3002,insert,51.793823161724696,0.1365988487531613,0.0,1e-05,1.0
3003,insert,51.79659934099708,0.07451414996345779,0.0,1e-05,1.0
3004,insert,51.80130371105974,0.09699866043052019,0.0,1e-05,1.0
3005,insert,51.81233624889968,0.14854317783020843,0.0,1e-05,1.0
3006,insert,51.82927397358526,0.1840528439637814,0.0,1e-05,1.0
3007,insert,51.907545922548394,0.39565628761119154,0.0,1e-05,1.0
3008,insert,51.90756934691411,0.006844613314358483,0.0,1e-05,1.0
3009,insert,51.918407427940295,0.14722826512721165,0.0,1e-05,1.0
3010,insert,51.92023313481153,0.060426928951192505,0.0,1e-05,1.0
3011,insert,51.931151248153746,0.14777085871183626,0.0,1e-05,1.0
3012,insert,51.948072232608574,0.1839618680859072,0.0,1e-05,1.0
3013,insert,51.977919876733154,0.24432619231092623,0.0,1e-05,1.0
3014,insert,51.97800076229496,0.012718927769824084,0.0,1e-05,1.0
3015,insert,51.97800380715966,0.0024677377071284923,0.0,1e-05,1.0
3016,insert,51.97822918631852,0.02123106963214383,0.0,1e-05,1.0
3017,insert,51.978938793017164,0.0376724487826916,0.0,1e-05,1.0
3018,insert,52.00649295865764,0.2347516374404064,0.0,1e-05,1.0
3019,insert,52.00887393345348,0.0690068807560471,0.0,1e-05,1.0
3020,insert,52.025489225835365,0.1822925801116666,0.0,1e-05,1.0
3021,insert,52.058031711658785,0.25511756436365385,0.0,1e-05,1.0
3022,insert,52.05973545267305,0.058373641556194844,0.0,1e-05,1.0
3023,insert,52.073512055099854,0.16599158067084296,0.0,1e-05,1.0
3024,insert,52.07987757741603,0.11283193090765775,0.0,1e-05,1.0
3025,insert,52.083812958842614,0.08871731991657406,0.0,1e-05,1.0
3026,insert,52.094762654036764,0.14798442616810625,0.0,1e-05,1.0
3027,insert,52.103470213985226,0.1319663589591204,0.0,1e-05,1.0
3028,insert,52.103542777649714,0.012046880466407561,0.0,1e-05,1.0
3029,insert,52.12701315515023,0.2166581523991855,0.0,1e-05,1.0
3030,insert,52.21347299826521,0.4158361290580146,0.0,1e-05,1.0
3031,insert,52.26601939772771,0.3241801951461536,0.0,1e-05,1.0
3032,insert,52.270835676836,0.09814559703101167,0.0,1e-05,1.0
3033,insert,52.270841302883184,0.003354414161329977,0.0,1e-05,1.0
3034,insert,52.278384844091164,0.12282948512453018,0.0,1e-05,1.0
3035,insert,52.406671234999735,0.5065301391004735,0.0,1e-05,1.0
3036,insert,52.40709022306196,0.028947817265535192,0.0,1e-05,1.0
3037,insert,52.40797443980946,0.04205274658094171,0.0,1e-05,1.0
3038,insert,52.42964950245618,0.20820692902361682,0.0,1e-05,1.0
3039,insert,52.445896465430884,0.1802607166007526,0.0,1e-05,1.0
3040,insert,52.44870244375358,0.07491299383548711,0.0,1e-05,1.0
3041,insert,52.510349147044664,0.3511316086343843,0.0,1e-05,1.0
3042,insert,52.51435885854174,0.08955123111463648,0.0,1e-05,1.0
3043,insert,52.517565583445766,0.08008401718223435,0.0,1e-05,1.0
3044,insert,52.52113870757669,0.08453548522272314,0.0,1e-05,1.0
3045,insert,52.52137642080081,0.021804275916731508,0.0,1e-05,1.0
3046,insert,52.52169393237839,0.02519966577459254,0.0,1e-05,1.0
3047,insert,52.522749461069225,0.045946244478324516,0.0,1e-05,1.0
3048,insert,52.560330540320685,0.27415717846323084,0.0,1e-05,1.0
3049,insert,52.615479230243224,0.33211049342813315,0.0,1e-05,1.0
3050,insert,52.62729851204874,0.15374837758830484,0.0,1e-05,1.0
3051,insert,52.643491773280736,0.17996255850591591,0.0,1e-05,1.0
3052,insert,52.65395070786245,0.1446301115377806,0.0,1e-05,1.0
3053,insert,52.660182744488,0.11164261395673614,0.0,1e-05,1.0
3054,insert,52.71731872001257,0.3380413451771087,0.0,1e-05,1.0
3055,insert,52.81496302511075,0.44191470918759457,0.0,1e-05,1.0
3056,insert,52.819999505774476,0.10036414363434698,0.0,1e-05,1.0
3057,insert,52.820126100614004,0.015911935113557263,0.0,1e-05,1.0
3058,insert,52.826375276591925,0.11179602835448277,0.0,1e-05,1.0
3059,insert,52.907002326989435,0.40156456615968494,0.0,1e-05,1.0
3060,insert,52.91085971807453,0.08783383271953493,0.0,1e-05,1.0
3061,insert,52.932611205626074,0.20857366828792223,0.0,1e-05,1.0
3062,insert,52.94776564278322,0.17409444079085823,0.0,1e-05,1.0
3063,insert,52.94961777982475,0.06086274790924873,0.0,1e-05,1.0
3064,insert,52.95231464662973,0.07344204252312447,0.0,1e-05,1.0
3065,insert,52.955563155456296,0.08060407963082694,0.0,1e-05,1.0
3066,insert,52.955761031024004,0.019893494801499934,0.0,1e-05,1.0
3067,insert,52.95948711459193,0.08632593547626799,0.0,1e-05,1.0
3068,insert,52.98235224004787,0.2138463254579639,0.0,1e-05,1.0
3069,insert,52.982472401875704,0.015502375807212143,0.0,1e-05,1.0
3070,insert,52.98461363423774,0.06544054342738281,0.0,1e-05,1.0
3071,insert,52.98643270520497,0.060317011982129465,0.0,1e-05,1.0
3072,insert,53.01468777871522,0.237718629939911,0.0,1e-05,1.0
3073,insert,53.01493187857936,0.022095242209243082,0.0,1e-05,1.0
3074,insert,53.01672661964832,0.05991228703619811,0.0,1e-05,1.0
3075,insert,53.02744032021847,0.14638101359227296,0.0,1e-05,1.0
3076,insert,53.0625950599951,0.26515934747479264,0.0,1e-05,1.0
3077,insert,53.06965651481058,0.11883984866602759,0.0,1e-05,1.0
3078,insert,53.07819935989505,0.13071224184803043,0.0,1e-05,1.0
3079,insert,53.11478619634357,0.2705063269075896,0.0,1e-05,1.0
3080,insert,53.12210870061253,0.12101656307261166,0.0,1e-05,1.0
3081,insert,53.12347641783423,0.05230138089384795,0.0,1e-05,1.0
3082,insert,53.12364009050049,0.018092687265877316,0.0,1e-05,1.0
3083,insert,53.12365504391384,0.005468713442478901,0.0,1e-05,1.0
3084,insert,53.15185677708441,0.23749413959324528,0.0,1e-05,1.0
3085,insert,53.204907581035854,0.32573241764197913,0.0,1e-05,1.0
3086,insert,53.21424671853693,0.13666848576808377,0.0,1e-05,1.0
3087,insert,53.2189467924925,0.09695435993881807,0.0,1e-05,1.0
3088,insert,53.266364059299775,0.30795216124349345,0.0,1e-05,1.0
3089,insert,53.343400912591605,0.3925222370562622,0.0,1e-05,1.0
3090,insert,53.343923701453946,0.03233539430220844,0.0,1e-05,1.0
3091,insert,53.35300160284654,0.1347434702877468,0.0,1e-05,1.0
3092,insert,53.356194739883044,0.07991416691058273,0.0,1e-05,1.0
3093,insert,53.426184878003006,0.374139380765941,0.0,1e-05,1.0
3094,insert,53.42987724141237,0.0859344332542149,0.0,1e-05,1.0
3095,insert,53.44298831874815,0.16193256211017193,0.0,1e-05,1.0
3096,insert,53.46274512182066,0.1987802961689651,0.0,1e-05,1.0
3097,insert,53.46720602131951,0.09445527511847152,0.0,1e-05,1.0
3098,insert,53.467214181826996,0.004039927593572745,0.0,1e-05,1.0
3099,insert,53.48143814637713,0.16866513895959967,0.0,1e-05,1.0
3100,insert,53.52974563564058,0.31082950073455873,0.0,1e-05,1.0
3101,insert,53.52982510227843,0.012606874144826197,0.0,1e-05,1.0
3102,insert,53.53860866680353,0.13254104666178002,0.0,1e-05,1.0
3103,insert,53.58262559553614,0.29670500074184103,0.0,1e-05,1.0
3104,insert,53.62562020379939,0.2932391797262097,0.0,1e-05,1.0
3105,insert,53.625742705943296,0.015652612810768463,0.0,1e-05,1.0
3106,insert,53.71752896461216,0.4284536349918491,0.0,1e-05,1.0
3107,insert,53.721356499608646,0.08749325684289433,0.0,1e-05,1.0
3108,insert,53.77420539322072,0.32511196105979945,0.0,1e-05,1.0
3109,insert,53.82597112701695,0.32176306126163645,0.0,1e-05,1.0
3110,insert,53.83103887433829,0.10067519378020195,0.0,1e-05,1.0
3111,insert,53.838158696207465,0.11932997837234538,0.0,1e-05,1.0
3112,insert,53.844724008851095,0.11458894051023272,0.0,1e-05,1.0
3113,insert,53.8447293598241,0.0032713828905563958,0.0,1e-05,1.0
3114,insert,53.84943491806513,0.09701090908786636,0.0,1e-05,1.0
3115,insert,53.8496052837168,0.018458908509046523,0.0,1e-05,1.0
3116,insert,53.853057874425296,0.08309742124152297,0.0,1e-05,1.0
3117,insert,53.85548325502364,0.06964740624521171,0.0,1e-05,1.0
3118,insert,53.864402131799125,0.1335580531116305,0.0,1e-05,1.0
3119,insert,53.87066069844795,0.11187999507352053,0.0,1e-05,1.0
3120,insert,53.94395922082669,0.3828799351722272,0.0,1e-05,1.0
3121,insert,53.986949621222344,0.2932248297660127,0.0,1e-05,1.0
3122,insert,53.99132960455571,0.09359469358209971,0.0,1e-05,1.0
3123,insert,54.078951185608865,0.4186205466843589,0.0,1e-05,1.0
3124,insert,54.11475578472308,0.26759895035001113,0.0,1e-05,1.0
3125,insert,54.125532232931924,0.14680904746536783,0.0,1e-05,1.0
3126,insert,54.127653556807175,0.06513561046389249,0.0,1e-05,1.0
3127,insert,54.152854679443976,0.224504443772497,0.0,1e-05,1.0
3128,insert,54.15299060131631,0.0164876846363724,0.0,1e-05,1.0
3129,insert,54.17183566886414,0.19413947330633796,0.0,1e-05,1.0
3130,insert,54.20118748516648,0.24228832535778233,0.0,1e-05,1.0
3131,insert,54.20118750982706,0.00022208365937181895,0.0,1e-05,1.0
3132,insert,54.25521472776307,0.32871634561125873,0.0,1e-05,1.0
3133,insert,54.25578080524046,0.03364751038028091,0.0,1e-05,1.0
3134,insert,54.26427474235598,0.1303375396078934,0.0,1e-05,1.0
3135,insert,54.31318007381442,0.3127469630817874,0.0,1e-05,1.0
3136,insert,54.34435338191444,0.24969304395603586,0.0,1e-05,1.0
3137,insert,54.35539942152615,0.14863404463118268,0.0,1e-05,1.0
3138,insert,54.37089970820827,0.1760697968540672,0.0,1e-05,1.0
3139,insert,54.39073052592847,0.1991522920791997,0.0,1e-05,1.0
3140,insert,54.39075179385972,0.006521952353407023,0.0,1e-05,1.0
3141,insert,54.436104015340476,0.3011717831429628,0.0,1e-05,1.0
3142,insert,54.62841097152921,0.6201724859887561,0.0,1e-05,1.0
3143,insert,54.63735369697046,0.13373649794458764,0.0,1e-05,1.0
3144,insert,54.651335603617234,0.1672238418813441,0.0,1e-05,1.0
3145,insert,54.69201709687647,0.28524197888541486,0.0,1e-05,1.0
3146,insert,54.75324366188729,0.34993303648218266,0.0,1e-05,1.0
3147,insert,54.76337307789238,0.14233352384515618,0.0,1e-05,1.0
3148,insert,54.76579978716841,0.0696664808359102,0.0,1e-05,1.0
3149,insert,54.766224311811506,0.029138450305092434,0.0,1e-05,1.0
3150,insert,54.76655901051995,0.025872715684315928,0.0,1e-05,1.0
3151,insert,54.78722736333882,0.20331430259022287,0.0,1e-05,1.0
3152,insert,54.823291617299084,0.2685675109176979,0.0,1e-05,1.0
3153,insert,54.83272793772469,0.13737773055055236,0.0,1e-05,1.0
3154,insert,54.956659055525186,0.49785764591999193,0.0,1e-05,1.0
3155,insert,54.95764176621576,0.04433307322007485,0.0,1e-05,1.0
3156,insert,54.99662908194845,0.2792393802195088,0.0,1e-05,1.0
3157,insert,55.029010052488836,0.2544836754701034,0.0,1e-05,1.0
3158,insert,55.033201689755856,0.09156022353640925,0.0,1e-05,1.0
3159,insert,55.04792356494898,0.17159181328445072,0.0,1e-05,1.0
3160,insert,55.081982229132166,0.26099296612430756,0.0,1e-05,1.0
3161,insert,55.10256068312812,0.2028716539882076,0.0,1e-05,1.0
3162,insert,55.108303595010575,0.10717193552845039,0.0,1e-05,1.0
3163,insert,55.12318353466475,0.17251051941357076,0.0,1e-05,1.0
3164,insert,55.30263107050667,0.5990785187968681,0.0,1e-05,1.0
3165,insert,55.30310632925377,0.030830463736526426,0.0,1e-05,1.0
3166,insert,55.31024122559464,0.11945623751705448,0.0,1e-05,1.0
3167,insert,55.33004655427041,0.1990242632232268,0.0,1e-05,1.0
3168,insert,55.3382234577856,0.12788200432579444,0.0,1e-05,1.0
3169,insert,55.33870821584631,0.031137053833168782,0.0,1e-05,1.0
3170,insert,55.367625681750845,0.2404889432158317,0.0,1e-05,1.0
3171,insert,55.373695256597614,0.11017780944246347,0.0,1e-05,1.0
3172,insert,55.386828618421234,0.16207011953854278,0.0,1e-05,1.0
3173,insert,55.40753891856206,0.20352051562842632,0.0,1e-05,1.0
3174,insert,55.43213365833244,0.22178701391371103,0.0,1e-05,1.0
3175,insert,55.45397137944524,0.2089867034660422,0.0,1e-05,1.0
3176,insert,55.46449458007579,0.14507377868206106,0.0,1e-05,1.0
3177,insert,55.465051081524315,0.0333616980540663,0.0,1e-05,1.0
3178,insert,55.471686159128275,0.11519615969261077,0.0,1e-05,1.0
3179,insert,55.480132455741305,0.12997150928593593,0.0,1e-05,1.0
3180,insert,55.49741374038297,0.18591011076143427,0.0,1e-05,1.0
3181,insert,55.59816096828493,0.44888133822194476,0.0,1e-05,1.0
3182,insert,55.651512031535546,0.32665291442330524,0.0,1e-05,1.0
3183,insert,55.65973158871939,0.128215109748,0.0,1e-05,1.0
3184,insert,55.71892308308129,0.3440682907851409,0.0,1e-05,1.0
3185,insert,55.73179024298326,0.1604192002346725,0.0,1e-05,1.0
3186,insert,55.73359191772141,0.06002790581313633,0.0,1e-05,1.0
3187,insert,55.73422018453737,0.03544761814174713,0.0,1e-05,1.0
3188,insert,55.73422179727726,0.001795962075092028,0.0,1e-05,1.0
3189,insert,55.739317758644404,0.10095505303992436,0.0,1e-05,1.0
3190,insert,55.84121905347828,0.4514450018194296,0.0,1e-05,1.0
3191,insert,55.852769439331226,0.15198938024054298,0.0,1e-05,1.0
3192,insert,55.8657477796798,0.16111077151186382,0.0,1e-05,1.0
3193,insert,55.872978988948574,0.12025979601492054,0.0,1e-05,1.0
3194,insert,55.899774682675094,0.23149813704009814,0.0,1e-05,1.0
3195,insert,55.909210890421214,0.1373769103315583,0.0,1e-05,1.0
3196,insert,55.918973418299935,0.13973208564047224,0.0,1e-05,1.0
3197,insert,55.9189747958488,0.0016598487043752996,0.0,1e-05,1.0
3198,insert,55.91951049915877,0.03273234821914395,0.0,1e-05,1.0
3199,insert,55.92516770433946,0.10636921717012449,0.0,1e-05,1.0
3200,insert,55.92993675735718,0.09766322765220092,0.0,1e-05,1.0
3201,insert,55.942428814613706,0.15806364070541523,0.0,1e-05,1.0
3202,insert,55.94265452079296,0.021246466965317123,0.0,1e-05,1.0
3203,insert,55.944191754635966,0.05544788261066369,0.0,1e-05,1.0
3204,insert,55.945281853485284,0.04669258719145386,0.0,1e-05,1.0
3205,insert,55.955490528034375,0.14288928965523917,0.0,1e-05,1.0
3206,insert,55.95653731782166,0.04575565073931065,0.0,1e-05,1.0
3207,insert,55.95697803421674,0.029688933799555173,0.0,1e-05,1.0
3208,insert,55.969348345066585,0.1572915182064447,0.0,1e-05,1.0
3209,insert,55.97127421143569,0.06206232946169821,0.0,1e-05,1.0
3210,insert,55.98111288263439,0.14027595088755485,0.0,1e-05,1.0
3211,insert,55.98192312940873,0.040255354285814615,0.0,1e-05,1.0
3212,insert,56.016264605517435,0.26207432575018985,0.0,1e-05,1.0
3213,insert,56.08084190176063,0.35938084602045883,0.0,1e-05,1.0
3214,insert,56.1088171383764,0.23653852377900364,0.0,1e-05,1.0
3215,insert,56.11268670696241,0.08797236595667268,0.0,1e-05,1.0
3216,insert,56.11840512919616,0.10694318336157771,0.0,1e-05,1.0
3217,insert,56.14168046356132,0.21575603984666358,0.0,1e-05,1.0
3218,insert,56.14606502285815,0.09364357208941154,0.0,1e-05,1.0
3219,insert,56.14666032029048,0.03450499767647508,0.0,1e-05,1.0
3220,insert,56.14704220360464,0.027636328054281734,0.0,1e-05,1.0
3221,insert,56.16679702195566,0.1987703114200734,0.0,1e-05,1.0
3222,insert,56.172543567871536,0.10720583860848576,0.0,1e-05,1.0
3223,insert,56.18378041938981,0.14991231782797954,0.0,1e-05,1.0
